StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
NSW, L,1,OBRIEN,Rick,Stop The Greens,55
NSW, L,1,DE LIMA,Joaquim Eduardo,Stop The Greens,56
NSW, L,1,BEIGER,Nicole,Smokers Rights,70
NSW, L,1,WHELAN,James Peter,Smokers Rights,71
NSW, L,1,BOHM,Tim,Bullet Train For Australia,74
NSW, L,1,GLICK,Charlotte Rebecca,Bullet Train For Australia,75
NSW, L,1,PAYNE,Marise,Liberal,35
NSW, L,1,WILLIAMS,John,The Nationals,36
NSW, L,1,SINODINOS,Arthur,Liberal,37
NSW, L,1,HAY,Alan,The Nationals,38
NSW, L,1,CAMERON,Carolyn,Liberal,39
NSW, L,1,CAMERON,Angus,Liberal,40
NSW, L,1,GRECH,Mark,Australian Protectionist Party,31
NSW, L,1,JOHNS,Christian,Australian Protectionist Party,32
NSW, L,1,PEARSON,Mark,Animal Justice Party,76
NSW, L,1,VICKERS,Kate,Animal Justice Party,77
NSW, L,1,WALLBRIDGE,Darrell,Australia First Party,57
NSW, L,1,FRASER,Garth,Australia First Party,58
NSW, L,1,TANKS,Bradley,Australian Independents,59
NSW, L,1,HIRST,Stephen,Australian Independents,60
NSW, L,1,HUNT,Miles,Drug Law Reform,85
NSW, L,1,TRIMINGHAM,Tony,Drug Law Reform,86
NSW, L,1,BEAMS,Nick,Socialist Equality Party,93
NSW, L,1,HAMBIDES,Zac,Socialist Equality Party,94
NSW, L,1,VILLAVER,Ronaldo,Australian Democrats,61
NSW, L,1,WALLACE,Andrew,Australian Democrats,62
NSW, L,1,WANG,Tom,,105
NSW, L,1,O'TOOLE,Daniel,,106
NSW, L,1,ROSSITER,Fiona,Family First Party,21
NSW, L,1,HURLEY,Stan,Family First Party,22
NSW, L,1,BOURKE,William,Stable Population Party,33
NSW, L,1,SPIKE,Kris,Stable Population Party,34
NSW, L,1,HOUSEMAN,Karl Alexander,Shooters and Fishers,8
NSW, L,1,MUIRHEAD,Jim,Shooters and Fishers,9
NSW, L,1,FRASER,Gordon Graham,Stop CSG,45
NSW, L,1,DEAN,Lynda Susan,Stop CSG,46
NSW, L,1,McNALLY,Kerry,The Australian Republicans,63
NSW, L,1,BLAKE,Jason,The Australian Republicans,64
NSW, L,1,McILROY,Jim,Socialist Alliance,72
NSW, L,1,DARE,Reg,Socialist Alliance,73
NSW, L,1,THOMPSON,Andy,Non-Custodial Parents Party (Equal Parenting),41
NSW, L,1,THOMPSON,Josh,Non-Custodial Parents Party (Equal Parenting),42
NSW, L,1,MOLLOY,Brendan,Pirate Party,43
NSW, L,1,CAMPBELL,David,Pirate Party,44
NSW, L,1,BRYCE,Ian,Secular Party of Australia,83
NSW, L,1,OWEN,Christopher,Secular Party of Australia,84
NSW, L,1,MYERS,Gary,Australian Motoring Enthusiast Party,47
NSW, L,1,KIRKNESS,Daniel,Australian Motoring Enthusiast Party,48
NSW, L,1,HANSON,Pauline,One Nation,12
NSW, L,1,MCCULLOCH,Kate,One Nation,13
NSW, L,1,PLUMB,Aaron,One Nation,14
NSW, L,1,POULSEN,Ron,,107
NSW, L,1,ASH,David,Independent,108
NSW, L,1,NATHAN,Sam,Independent,109
NSW, L,1,La MELA,John,Independent,110
NSW, M,1,LEYONHJELM,David,Liberal Democrats,24
NSW, M,1,PETTETT,Jeffrey Marc,Liberal Democrats,25
NSW, M,1,KOUTALIANOS,Bill,No Carbon Tax Climate Sceptics,80
NSW, M,1,McDOWALL,Mijina,No Carbon Tax Climate Sceptics,81
NSW, M,1,McCAFFREY,Simon,Democratic Labour Party (DLP),28
NSW, M,1,HANNA,Daniel John,Democratic Labour Party (DLP),29
NSW, M,1,FERGUSON,Tim,Senator Online (Internet Voting Bills/Issues),13
NSW, M,1,BARRY,Tony,Senator Online (Internet Voting Bills/Issues),14
NSW, M,1,McKINNON,Don,Senator Online (Internet Voting Bills/Issues),15
NSW, M,1,HIGSON,Shayne,Voluntary Euthanasia Party,78
NSW, M,1,MULHALL,Loredana,Voluntary Euthanasia Party,79
NSW, M,1,WHALAN,Andrew,,86
NSW, M,1,COOPER,Peter Grant,,87
NSW, M,1,FUTTER,BJ,Help End Marijuana Prohibition (HEMP) Party,22
NSW, M,1,OLBOURNE,Jason,Help End Marijuana Prohibition (HEMP) Party,23
NSW, M,1,CARTER,MaryLou,Carers Alliance,82
NSW, M,1,BUCKWALTER,Maree,Carers Alliance,83
NSW, M,1,TRANTER,Kellie,The Wikileaks Party,18
NSW, M,1,BROINOWSKI,Alison,The Wikileaks Party,19
NSW, M,1,BISHOP,Norm,Rise Up Australia Party,104
NSW, M,1,SOMERFIELD,Wayne,Rise Up Australia Party,105
NSW, M,1,JANSSON,James,Future Party,48
NSW, M,1,HAGGERTY,James,Future Party,49
NSW, M,1,PEEBLES,Robyn,Christian Democratic Party (Fred Nile Group),73
NSW, M,1,LIONS,Deborah,Christian Democratic Party (Fred Nile Group),74
NSW, M,1,RAHME,Peter,Christian Democratic Party (Fred Nile Group),75
NSW, M,1,FRASER,Caroline Margaret,Christian Democratic Party (Fred Nile Group),76
NSW, M,1,CLIFFORD,Ross,Christian Democratic Party (Fred Nile Group),77
NSW, M,1,CARR,Bob,Labor,1
NSW, M,1,CAMERON,Doug,Labor,2
NSW, M,1,STEPHENS,Ursula,Labor,3
NSW, M,1,KOLOMEITZ,Glenn,Labor,4
NSW, M,1,NELMES,Nuatali,Labor,5
NSW, M,1,CHHIBBER,Bhupinder Kumar,Labor,6
NSW, M,1,MAILLER,Peter James,Katter's Australian Party,20
NSW, M,1,MAKA,Tony,Katter's Australian Party,21
NSW, M,1,STEVENS,Criselee,Australian Voice,50
NSW, M,1,FRANCIS,Keith,Australian Voice,51
NSW, M,1,BLACK,Richard,Australian Voice,52
NSW, M,1,DUNNE,Graeme,Sex Party,30
NSW, M,1,RAYE,Sue,Sex Party,31
NSW, M,1,LOWE,Bob,Australian Fishing and Lifestyle Party,53
NSW, M,1,DEAN,Tim,Australian Fishing and Lifestyle Party,54
NSW, M,1,FAEHRMANN,Cate,The Greens,7
NSW, M,1,RYAN,James,The Greens,8
NSW, M,1,BLATCHFORD,Penny,The Greens,9
NSW, M,1,HO,Christina,The Greens,10
NSW, M,1,FINDLEY,Amanda,The Greens,11
NSW, M,1,SPIES-BUTCHER,Ben,The Greens,12
NSW, M,1,ADAMSON,Matthew,Palmer United Party,84
NSW, M,1,WRIGHTSON,Suellen Marree,Palmer United Party,85
NSW, M,1,BROWN,Ray,Building Australia Party,55
NSW, M,1,SYMINGTON,Melanie,Building Australia Party,56
NSW, M,1,SIMONDS,Peter,Uniting Australia Party,57
NSW, M,1,WATT,Tanya,Uniting Australia Party,58
NSW, M,1,OBRIEN,Rick,Stop The Greens,94
NSW, M,1,DE LIMA,Joaquim Eduardo,Stop The Greens,95
NSW, M,1,BEIGER,Nicole,Smokers Rights,92
NSW, M,1,WHELAN,James Peter,Smokers Rights,93
NSW, M,1,BOHM,Tim,Bullet Train For Australia,32
NSW, M,1,GLICK,Charlotte Rebecca,Bullet Train For Australia,33
NSW, M,1,PAYNE,Marise,Liberal,96
NSW, M,1,WILLIAMS,John,The Nationals,97
NSW, M,1,SINODINOS,Arthur,Liberal,98
NSW, M,1,HAY,Alan,The Nationals,99
NSW, M,1,CAMERON,Carolyn,Liberal,100
NSW, M,1,CAMERON,Angus,Liberal,101
NSW, M,1,GRECH,Mark,Australian Protectionist Party,102
NSW, M,1,JOHNS,Christian,Australian Protectionist Party,103
NSW, M,1,PEARSON,Mark,Animal Justice Party,34
NSW, M,1,VICKERS,Kate,Animal Justice Party,35
NSW, M,1,WALLBRIDGE,Darrell,Australia First Party,106
NSW, M,1,FRASER,Garth,Australia First Party,107
NSW, M,1,TANKS,Bradley,Australian Independents,36
NSW, M,1,HIRST,Stephen,Australian Independents,37
NSW, M,1,HUNT,Miles,Drug Law Reform,59
NSW, M,1,TRIMINGHAM,Tony,Drug Law Reform,60
NSW, M,1,BEAMS,Nick,Socialist Equality Party,61
NSW, M,1,HAMBIDES,Zac,Socialist Equality Party,62
NSW, M,1,VILLAVER,Ronaldo,Australian Democrats,38
NSW, M,1,WALLACE,Andrew,Australian Democrats,39
NSW, M,1,WANG,Tom,,26
NSW, M,1,O'TOOLE,Daniel,,27
NSW, M,1,ROSSITER,Fiona,Family First Party,40
NSW, M,1,HURLEY,Stan,Family First Party,41
NSW, M,1,BOURKE,William,Stable Population Party,42
NSW, M,1,SPIKE,Kris,Stable Population Party,43
NSW, M,1,HOUSEMAN,Karl Alexander,Shooters and Fishers,16
NSW, M,1,MUIRHEAD,Jim,Shooters and Fishers,17
NSW, M,1,FRASER,Gordon Graham,Stop CSG,44
NSW, M,1,DEAN,Lynda Susan,Stop CSG,45
NSW, M,1,McNALLY,Kerry,The Australian Republicans,46
NSW, M,1,BLAKE,Jason,The Australian Republicans,47
NSW, M,1,McILROY,Jim,Socialist Alliance,63
NSW, M,1,DARE,Reg,Socialist Alliance,64
NSW, M,1,THOMPSON,Andy,Non-Custodial Parents Party (Equal Parenting),65
NSW, M,1,THOMPSON,Josh,Non-Custodial Parents Party (Equal Parenting),66
NSW, M,1,MOLLOY,Brendan,Pirate Party,67
NSW, M,1,CAMPBELL,David,Pirate Party,68
NSW, M,1,BRYCE,Ian,Secular Party of Australia,69
NSW, M,1,OWEN,Christopher,Secular Party of Australia,70
NSW, M,1,MYERS,Gary,Australian Motoring Enthusiast Party,71
NSW, M,1,KIRKNESS,Daniel,Australian Motoring Enthusiast Party,72
NSW, M,1,HANSON,Pauline,One Nation,110
NSW, M,1,MCCULLOCH,Kate,One Nation,109
NSW, M,1,PLUMB,Aaron,One Nation,108
NSW, M,1,POULSEN,Ron,,88
NSW, M,1,ASH,David,Independent,89
NSW, M,1,NATHAN,Sam,Independent,90
NSW, M,1,La MELA,John,Independent,91
NSW, N,1,LEYONHJELM,David,Liberal Democrats,10
NSW, N,1,PETTETT,Jeffrey Marc,Liberal Democrats,11
NSW, N,1,KOUTALIANOS,Bill,No Carbon Tax Climate Sceptics,19
NSW, N,1,McDOWALL,Mijina,No Carbon Tax Climate Sceptics,20
NSW, N,1,McCAFFREY,Simon,Democratic Labour Party (DLP),17
NSW, N,1,HANNA,Daniel John,Democratic Labour Party (DLP),18
NSW, N,1,FERGUSON,Tim,Senator Online (Internet Voting Bills/Issues),87
NSW, N,1,BARRY,Tony,Senator Online (Internet Voting Bills/Issues),88
NSW, N,1,McKINNON,Don,Senator Online (Internet Voting Bills/Issues),89
NSW, N,1,HIGSON,Shayne,Voluntary Euthanasia Party,105
NSW, N,1,MULHALL,Loredana,Voluntary Euthanasia Party,106
NSW, N,1,WHALAN,Andrew,,90
NSW, N,1,COOPER,Peter Grant,,91
NSW, N,1,FUTTER,BJ,Help End Marijuana Prohibition (HEMP) Party,103
NSW, N,1,OLBOURNE,Jason,Help End Marijuana Prohibition (HEMP) Party,104
NSW, N,1,CARTER,MaryLou,Carers Alliance,43
NSW, N,1,BUCKWALTER,Maree,Carers Alliance,44
NSW, N,1,TRANTER,Kellie,The Wikileaks Party,41
NSW, N,1,BROINOWSKI,Alison,The Wikileaks Party,42
NSW, N,1,BISHOP,Norm,Rise Up Australia Party,29
NSW, N,1,SOMERFIELD,Wayne,Rise Up Australia Party,30
NSW, N,1,JANSSON,James,Future Party,85
NSW, N,1,HAGGERTY,James,Future Party,86
NSW, N,1,PEEBLES,Robyn,Christian Democratic Party (Fred Nile Group),12
NSW, N,1,LIONS,Deborah,Christian Democratic Party (Fred Nile Group),13
NSW, N,1,RAHME,Peter,Christian Democratic Party (Fred Nile Group),14
NSW, N,1,FRASER,Caroline Margaret,Christian Democratic Party (Fred Nile Group),15
NSW, N,1,CLIFFORD,Ross,Christian Democratic Party (Fred Nile Group),16
NSW, N,1,CARR,Bob,Labor,79
NSW, N,1,CAMERON,Doug,Labor,80
NSW, N,1,STEPHENS,Ursula,Labor,81
NSW, N,1,KOLOMEITZ,Glenn,Labor,82
NSW, N,1,NELMES,Nuatali,Labor,83
NSW, N,1,CHHIBBER,Bhupinder Kumar,Labor,84
NSW, N,1,MAILLER,Peter James,Katter's Australian Party,1
NSW, N,1,MAKA,Tony,Katter's Australian Party,2
NSW, N,1,STEVENS,Criselee,Australian Voice,92
NSW, N,1,FRANCIS,Keith,Australian Voice,93
NSW, N,1,BLACK,Richard,Australian Voice,94
NSW, N,1,DUNNE,Graeme,Sex Party,109
NSW, N,1,RAYE,Sue,Sex Party,110
NSW, N,1,LOWE,Bob,Australian Fishing and Lifestyle Party,37
NSW, N,1,DEAN,Tim,Australian Fishing and Lifestyle Party,38
NSW, N,1,FAEHRMANN,Cate,The Greens,95
NSW, N,1,RYAN,James,The Greens,96
NSW, N,1,BLATCHFORD,Penny,The Greens,97
NSW, N,1,HO,Christina,The Greens,98
NSW, N,1,FINDLEY,Amanda,The Greens,99
NSW, N,1,SPIES-BUTCHER,Ben,The Greens,100
NSW, N,1,ADAMSON,Matthew,Palmer United Party,25
NSW, N,1,WRIGHTSON,Suellen Marree,Palmer United Party,26
NSW, N,1,BROWN,Ray,Building Australia Party,23
NSW, N,1,SYMINGTON,Melanie,Building Australia Party,24
NSW, N,1,SIMONDS,Peter,Uniting Australia Party,21
NSW, N,1,WATT,Tanya,Uniting Australia Party,22
NSW, N,1,OBRIEN,Rick,Stop The Greens,31
NSW, N,1,DE LIMA,Joaquim Eduardo,Stop The Greens,32
NSW, N,1,BEIGER,Nicole,Smokers Rights,39
NSW, N,1,WHELAN,James Peter,Smokers Rights,40
NSW, N,1,BOHM,Tim,Bullet Train For Australia,27
NSW, N,1,GLICK,Charlotte Rebecca,Bullet Train For Australia,28
NSW, N,1,PAYNE,Marise,Liberal,73
NSW, N,1,WILLIAMS,John,The Nationals,74
NSW, N,1,SINODINOS,Arthur,Liberal,75
NSW, N,1,HAY,Alan,The Nationals,76
NSW, N,1,CAMERON,Carolyn,Liberal,77
NSW, N,1,CAMERON,Angus,Liberal,78
NSW, N,1,GRECH,Mark,Australian Protectionist Party,5
NSW, N,1,JOHNS,Christian,Australian Protectionist Party,6
NSW, N,1,PEARSON,Mark,Animal Justice Party,35
NSW, N,1,VICKERS,Kate,Animal Justice Party,36
NSW, N,1,WALLBRIDGE,Darrell,Australia First Party,33
NSW, N,1,FRASER,Garth,Australia First Party,34
NSW, N,1,TANKS,Bradley,Australian Independents,3
NSW, N,1,HIRST,Stephen,Australian Independents,4
NSW, N,1,HUNT,Miles,Drug Law Reform,71
NSW, N,1,TRIMINGHAM,Tony,Drug Law Reform,72
NSW, N,1,BEAMS,Nick,Socialist Equality Party,101
NSW, N,1,HAMBIDES,Zac,Socialist Equality Party,102
NSW, N,1,VILLAVER,Ronaldo,Australian Democrats,69
NSW, N,1,WALLACE,Andrew,Australian Democrats,70
NSW, N,1,WANG,Tom,,67
NSW, N,1,O'TOOLE,Daniel,,68
NSW, N,1,ROSSITER,Fiona,Family First Party,47
NSW, N,1,HURLEY,Stan,Family First Party,48
NSW, N,1,BOURKE,William,Stable Population Party,57
NSW, N,1,SPIKE,Kris,Stable Population Party,58
NSW, N,1,HOUSEMAN,Karl Alexander,Shooters and Fishers,45
NSW, N,1,MUIRHEAD,Jim,Shooters and Fishers,46
NSW, N,1,FRASER,Gordon Graham,Stop CSG,55
NSW, N,1,DEAN,Lynda Susan,Stop CSG,56
NSW, N,1,McNALLY,Kerry,The Australian Republicans,59
NSW, N,1,BLAKE,Jason,The Australian Republicans,60
NSW, N,1,McILROY,Jim,Socialist Alliance,107
NSW, N,1,DARE,Reg,Socialist Alliance,108
NSW, N,1,THOMPSON,Andy,Non-Custodial Parents Party (Equal Parenting),53
NSW, N,1,THOMPSON,Josh,Non-Custodial Parents Party (Equal Parenting),54
NSW, N,1,MOLLOY,Brendan,Pirate Party,51
NSW, N,1,CAMPBELL,David,Pirate Party,52
NSW, N,1,BRYCE,Ian,Secular Party of Australia,49
NSW, N,1,OWEN,Christopher,Secular Party of Australia,50
NSW, N,1,MYERS,Gary,Australian Motoring Enthusiast Party,65
NSW, N,1,KIRKNESS,Daniel,Australian Motoring Enthusiast Party,66
NSW, N,1,HANSON,Pauline,One Nation,7
NSW, N,1,MCCULLOCH,Kate,One Nation,8
NSW, N,1,PLUMB,Aaron,One Nation,9
NSW, N,1,POULSEN,Ron,,61
NSW, N,1,ASH,David,Independent,62
NSW, N,1,NATHAN,Sam,Independent,63
NSW, N,1,La MELA,John,Independent,64
NSW, O,1,LEYONHJELM,David,Liberal Democrats,91
NSW, O,1,PETTETT,Jeffrey Marc,Liberal Democrats,92
NSW, O,1,KOUTALIANOS,Bill,No Carbon Tax Climate Sceptics,13
NSW, O,1,McDOWALL,Mijina,No Carbon Tax Climate Sceptics,14
NSW, O,1,McCAFFREY,Simon,Democratic Labour Party (DLP),73
NSW, O,1,HANNA,Daniel John,Democratic Labour Party (DLP),74
NSW, O,1,FERGUSON,Tim,Senator Online (Internet Voting Bills/Issues),8
NSW, O,1,BARRY,Tony,Senator Online (Internet Voting Bills/Issues),9
NSW, O,1,McKINNON,Don,Senator Online (Internet Voting Bills/Issues),10
NSW, O,1,HIGSON,Shayne,Voluntary Euthanasia Party,48
NSW, O,1,MULHALL,Loredana,Voluntary Euthanasia Party,49
NSW, O,1,WHALAN,Andrew,,81
NSW, O,1,COOPER,Peter Grant,,82
NSW, O,1,FUTTER,BJ,Help End Marijuana Prohibition (HEMP) Party,21
NSW, O,1,OLBOURNE,Jason,Help End Marijuana Prohibition (HEMP) Party,22
NSW, O,1,CARTER,MaryLou,Carers Alliance,63
NSW, O,1,BUCKWALTER,Maree,Carers Alliance,64
NSW, O,1,TRANTER,Kellie,The Wikileaks Party,59
NSW, O,1,BROINOWSKI,Alison,The Wikileaks Party,60
NSW, O,1,BISHOP,Norm,Rise Up Australia Party,50
NSW, O,1,SOMERFIELD,Wayne,Rise Up Australia Party,51
NSW, O,1,JANSSON,James,Future Party,52
NSW, O,1,HAGGERTY,James,Future Party,53
NSW, O,1,PEEBLES,Robyn,Christian Democratic Party (Fred Nile Group),54
NSW, O,1,LIONS,Deborah,Christian Democratic Party (Fred Nile Group),55
NSW, O,1,RAHME,Peter,Christian Democratic Party (Fred Nile Group),56
NSW, O,1,FRASER,Caroline Margaret,Christian Democratic Party (Fred Nile Group),57
NSW, O,1,CLIFFORD,Ross,Christian Democratic Party (Fred Nile Group),58
NSW, O,1,CARR,Bob,Labor,99
NSW, O,1,CAMERON,Doug,Labor,100
NSW, O,1,STEPHENS,Ursula,Labor,101
NSW, O,1,KOLOMEITZ,Glenn,Labor,102
NSW, O,1,NELMES,Nuatali,Labor,103
NSW, O,1,CHHIBBER,Bhupinder Kumar,Labor,104
NSW, O,1,MAILLER,Peter James,Katter's Australian Party,85
NSW, O,1,MAKA,Tony,Katter's Australian Party,86
NSW, O,1,STEVENS,Criselee,Australian Voice,1
NSW, O,1,FRANCIS,Keith,Australian Voice,2
NSW, O,1,BLACK,Richard,Australian Voice,3
NSW, O,1,DUNNE,Graeme,Sex Party,30
NSW, O,1,RAYE,Sue,Sex Party,31
NSW, O,1,LOWE,Bob,Australian Fishing and Lifestyle Party,44
NSW, O,1,DEAN,Tim,Australian Fishing and Lifestyle Party,45
NSW, O,1,FAEHRMANN,Cate,The Greens,105
NSW, O,1,RYAN,James,The Greens,106
NSW, O,1,BLATCHFORD,Penny,The Greens,107
NSW, O,1,HO,Christina,The Greens,108
NSW, O,1,FINDLEY,Amanda,The Greens,109
NSW, O,1,SPIES-BUTCHER,Ben,The Greens,110
NSW, O,1,ADAMSON,Matthew,Palmer United Party,83
NSW, O,1,WRIGHTSON,Suellen Marree,Palmer United Party,84
NSW, O,1,BROWN,Ray,Building Australia Party,15
NSW, O,1,SYMINGTON,Melanie,Building Australia Party,16
NSW, O,1,SIMONDS,Peter,Uniting Australia Party,42
NSW, O,1,WATT,Tanya,Uniting Australia Party,43
NSW, O,1,OBRIEN,Rick,Stop The Greens,87
NSW, O,1,DE LIMA,Joaquim Eduardo,Stop The Greens,88
NSW, O,1,BEIGER,Nicole,Smokers Rights,89
NSW, O,1,WHELAN,James Peter,Smokers Rights,90
NSW, O,1,BOHM,Tim,Bullet Train For Australia,36
NSW, O,1,GLICK,Charlotte Rebecca,Bullet Train For Australia,37
NSW, O,1,PAYNE,Marise,Liberal,93
NSW, O,1,WILLIAMS,John,The Nationals,94
NSW, O,1,SINODINOS,Arthur,Liberal,95
NSW, O,1,HAY,Alan,The Nationals,96
NSW, O,1,CAMERON,Carolyn,Liberal,97
NSW, O,1,CAMERON,Angus,Liberal,98
NSW, O,1,GRECH,Mark,Australian Protectionist Party,6
NSW, O,1,JOHNS,Christian,Australian Protectionist Party,7
NSW, O,1,PEARSON,Mark,Animal Justice Party,38
NSW, O,1,VICKERS,Kate,Animal Justice Party,39
NSW, O,1,WALLBRIDGE,Darrell,Australia First Party,4
NSW, O,1,FRASER,Garth,Australia First Party,5
NSW, O,1,TANKS,Bradley,Australian Independents,25
NSW, O,1,HIRST,Stephen,Australian Independents,26
NSW, O,1,HUNT,Miles,Drug Law Reform,40
NSW, O,1,TRIMINGHAM,Tony,Drug Law Reform,41
NSW, O,1,BEAMS,Nick,Socialist Equality Party,71
NSW, O,1,HAMBIDES,Zac,Socialist Equality Party,72
NSW, O,1,VILLAVER,Ronaldo,Australian Democrats,34
NSW, O,1,WALLACE,Andrew,Australian Democrats,35
NSW, O,1,WANG,Tom,,79
NSW, O,1,O'TOOLE,Daniel,,80
NSW, O,1,ROSSITER,Fiona,Family First Party,46
NSW, O,1,HURLEY,Stan,Family First Party,47
NSW, O,1,BOURKE,William,Stable Population Party,11
NSW, O,1,SPIKE,Kris,Stable Population Party,12
NSW, O,1,HOUSEMAN,Karl Alexander,Shooters and Fishers,19
NSW, O,1,MUIRHEAD,Jim,Shooters and Fishers,20
NSW, O,1,FRASER,Gordon Graham,Stop CSG,23
NSW, O,1,DEAN,Lynda Susan,Stop CSG,24
NSW, O,1,McNALLY,Kerry,The Australian Republicans,65
NSW, O,1,BLAKE,Jason,The Australian Republicans,66
NSW, O,1,McILROY,Jim,Socialist Alliance,69
NSW, O,1,DARE,Reg,Socialist Alliance,70
NSW, O,1,THOMPSON,Andy,Non-Custodial Parents Party (Equal Parenting),32
NSW, O,1,THOMPSON,Josh,Non-Custodial Parents Party (Equal Parenting),33
NSW, O,1,MOLLOY,Brendan,Pirate Party,61
NSW, O,1,CAMPBELL,David,Pirate Party,62
NSW, O,1,BRYCE,Ian,Secular Party of Australia,67
NSW, O,1,OWEN,Christopher,Secular Party of Australia,68
NSW, O,1,MYERS,Gary,Australian Motoring Enthusiast Party,17
NSW, O,1,KIRKNESS,Daniel,Australian Motoring Enthusiast Party,18
NSW, O,1,HANSON,Pauline,One Nation,27
NSW, O,1,MCCULLOCH,Kate,One Nation,28
NSW, O,1,PLUMB,Aaron,One Nation,29
NSW, O,1,POULSEN,Ron,,75
NSW, O,1,ASH,David,Independent,76
NSW, O,1,NATHAN,Sam,Independent,77
NSW, O,1,La MELA,John,Independent,78
NSW, P,1,LEYONHJELM,David,Liberal Democrats,18
NSW, P,1,PETTETT,Jeffrey Marc,Liberal Democrats,19
NSW, P,1,KOUTALIANOS,Bill,No Carbon Tax Climate Sceptics,46
NSW, P,1,McDOWALL,Mijina,No Carbon Tax Climate Sceptics,47
NSW, P,1,McCAFFREY,Simon,Democratic Labour Party (DLP),102
NSW, P,1,HANNA,Daniel John,Democratic Labour Party (DLP),103
NSW, P,1,FERGUSON,Tim,Senator Online (Internet Voting Bills/Issues),7
NSW, P,1,BARRY,Tony,Senator Online (Internet Voting Bills/Issues),8
NSW, P,1,McKINNON,Don,Senator Online (Internet Voting Bills/Issues),9
NSW, P,1,HIGSON,Shayne,Voluntary Euthanasia Party,3
NSW, P,1,MULHALL,Loredana,Voluntary Euthanasia Party,4
NSW, P,1,WHALAN,Andrew,,56
NSW, P,1,COOPER,Peter Grant,,57
NSW, P,1,FUTTER,BJ,Help End Marijuana Prohibition (HEMP) Party,33
NSW, P,1,OLBOURNE,Jason,Help End Marijuana Prohibition (HEMP) Party,34
NSW, P,1,CARTER,MaryLou,Carers Alliance,98
NSW, P,1,BUCKWALTER,Maree,Carers Alliance,99
NSW, P,1,TRANTER,Kellie,The Wikileaks Party,20
NSW, P,1,BROINOWSKI,Alison,The Wikileaks Party,21
NSW, P,1,BISHOP,Norm,Rise Up Australia Party,104
NSW, P,1,SOMERFIELD,Wayne,Rise Up Australia Party,105
NSW, P,1,JANSSON,James,Future Party,27
NSW, P,1,HAGGERTY,James,Future Party,28
NSW, P,1,PEEBLES,Robyn,Christian Democratic Party (Fred Nile Group),106
NSW, P,1,LIONS,Deborah,Christian Democratic Party (Fred Nile Group),107
NSW, P,1,RAHME,Peter,Christian Democratic Party (Fred Nile Group),108
NSW, P,1,FRASER,Caroline Margaret,Christian Democratic Party (Fred Nile Group),109
NSW, P,1,CLIFFORD,Ross,Christian Democratic Party (Fred Nile Group),110
NSW, P,1,CARR,Bob,Labor,66
NSW, P,1,CAMERON,Doug,Labor,67
NSW, P,1,STEPHENS,Ursula,Labor,68
NSW, P,1,KOLOMEITZ,Glenn,Labor,69
NSW, P,1,NELMES,Nuatali,Labor,70
NSW, P,1,CHHIBBER,Bhupinder Kumar,Labor,71
NSW, P,1,MAILLER,Peter James,Katter's Australian Party,72
NSW, P,1,MAKA,Tony,Katter's Australian Party,73
NSW, P,1,STEVENS,Criselee,Australian Voice,22
NSW, P,1,FRANCIS,Keith,Australian Voice,23
NSW, P,1,BLACK,Richard,Australian Voice,24
NSW, P,1,DUNNE,Graeme,Sex Party,1
NSW, P,1,RAYE,Sue,Sex Party,2
NSW, P,1,LOWE,Bob,Australian Fishing and Lifestyle Party,50
NSW, P,1,DEAN,Tim,Australian Fishing and Lifestyle Party,51
NSW, P,1,FAEHRMANN,Cate,The Greens,60
NSW, P,1,RYAN,James,The Greens,61
NSW, P,1,BLATCHFORD,Penny,The Greens,62
NSW, P,1,HO,Christina,The Greens,63
NSW, P,1,FINDLEY,Amanda,The Greens,64
NSW, P,1,SPIES-BUTCHER,Ben,The Greens,65
NSW, P,1,ADAMSON,Matthew,Palmer United Party,74
NSW, P,1,WRIGHTSON,Suellen Marree,Palmer United Party,75
NSW, P,1,BROWN,Ray,Building Australia Party,12
NSW, P,1,SYMINGTON,Melanie,Building Australia Party,13
NSW, P,1,SIMONDS,Peter,Uniting Australia Party,54
NSW, P,1,WATT,Tanya,Uniting Australia Party,55
NSW, P,1,OBRIEN,Rick,Stop The Greens,84
NSW, P,1,DE LIMA,Joaquim Eduardo,Stop The Greens,85
NSW, P,1,BEIGER,Nicole,Smokers Rights,82
NSW, P,1,WHELAN,James Peter,Smokers Rights,83
NSW, P,1,BOHM,Tim,Bullet Train For Australia,31
NSW, P,1,GLICK,Charlotte Rebecca,Bullet Train For Australia,32
NSW, P,1,PAYNE,Marise,Liberal,76
NSW, P,1,WILLIAMS,John,The Nationals,77
NSW, P,1,SINODINOS,Arthur,Liberal,78
NSW, P,1,HAY,Alan,The Nationals,79
NSW, P,1,CAMERON,Carolyn,Liberal,80
NSW, P,1,CAMERON,Angus,Liberal,81
NSW, P,1,GRECH,Mark,Australian Protectionist Party,96
NSW, P,1,JOHNS,Christian,Australian Protectionist Party,97
NSW, P,1,PEARSON,Mark,Animal Justice Party,37
NSW, P,1,VICKERS,Kate,Animal Justice Party,38
NSW, P,1,WALLBRIDGE,Darrell,Australia First Party,94
NSW, P,1,FRASER,Garth,Australia First Party,95
NSW, P,1,TANKS,Bradley,Australian Independents,42
NSW, P,1,HIRST,Stephen,Australian Independents,43
NSW, P,1,HUNT,Miles,Drug Law Reform,25
